state/ut,PC,candidate_name,party,evm_votes,postal_votes,total_votes,percent_votes,rank,Status
Tamil Nadu,Sriperumbudur,Sridhar M,Makkal Needhi Maiam,135383,142,135525,9.63,3,Lost
Tamil Nadu,Sriperumbudur,Mahendran.H,Naam Tamilar Katchi,84855,124,84979,6.04,4,Lost
Tamil Nadu,Sriperumbudur,Tambaram Narayanan G,Independent,41446,51,41497,2.95,5,Lost
Tamil Nadu,Sriperumbudur,NOTA,None of the Above,23288,55,23343,1.66,6,Lost
Tamil Nadu,Sriperumbudur,Rajasekaran S,Anti Corruption Dynamic Party,13740,6,13746,0.98,7,Lost
Tamil Nadu,Sriperumbudur,Antony.M,Bahujan Samaj Party,6793,15,6808,0.48,8,Lost
Tamil Nadu,Sriperumbudur,Ayodhi L,Independent,4046,4,4050,0.29,9,Lost
Tamil Nadu,Sriperumbudur,Godwin Shadrach S R,Tamizhaga Murpokku Makkal Katchi,3598,1,3599,0.26,10,Lost
Tamil Nadu,Sriperumbudur,Palanivel.K,Communist Party of India  (Marxist-Leninist)  (Liberation),2611,7,2618,0.19,11,Lost
Tamil Nadu,Sriperumbudur,Raja Marimuthu,Independent,2268,0,2268,0.16,12,Lost
Tamil Nadu,Sriperumbudur,Vasanthi S,Independent,2014,4,2018,0.14,13,Lost
Tamil Nadu,Sriperumbudur,Viruthagiri A,Independent,1799,1,1800,0.13,14,Lost
Tamil Nadu,Sriperumbudur,Muthumaran K,Independent,1371,0,1371,0.1,15,Lost
Tamil Nadu,Sriperumbudur,Indian.P.N.K.,Independent,1184,1,1185,0.08,16,Lost
Tamil Nadu,Sriperumbudur,Anantharaman R K,Independent,935,6,941,0.07,17,Lost
Tamil Nadu,Sriperumbudur,Vaithiyalingam R,Independent,883,2,885,0.06,18,Lost
Tamil Nadu,Sriperumbudur,Sasikumar A,Independent,803,1,804,0.06,19,Lost
Tamil Nadu,Sriperumbudur,Singarajan S P,Independent,738,0,738,0.05,20,Lost
Tamil Nadu,Tenkasi,DHANUSH.M.KUMAR,Dravida Munnetra Kazhagam,470346,5810,476156,44.69,1,Won
Tamil Nadu,Tenkasi,Dr.KRISHNASAMY.K,All India Anna Dravida Munnetra Kazhagam,354216,1654,355870,33.4,2,Lost
Tamil Nadu,Tenkasi,PONNUTHAI. S,Independent,91130,986,92116,8.64,3,Lost
Tamil Nadu,Tenkasi,MATHIVANAN.S.S,Naam Tamilar Katchi,58855,590,59445,5.58,4,Lost
Tamil Nadu,Tenkasi,MUNESHWARAN. K,Makkal Needhi Maiam,23844,179,24023,2.25,5,Lost
Tamil Nadu,Tenkasi,NOTA,None of the Above,13900,156,14056,1.32,6,Lost
Tamil Nadu,Tenkasi,PONNUTHAI.M,Independent,4723,10,4733,0.44,7,Lost
Tamil Nadu,Tenkasi,PERUMALSAMY. S,Independent,4327,7,4334,0.41,8,Lost
Tamil Nadu,Tenkasi,BHARATHARAJ. S,Independent,4226,0,4226,0.4,9,Lost
Tamil Nadu,Tenkasi,PONNUSAMY.R,Independent,3302,4,3306,0.31,10,Lost
Tamil Nadu,Tenkasi,SURIYARAGUPATHI. T,Independent,3000,2,3002,0.28,11,Lost
Tamil Nadu,Tenkasi,PALANI SAMY.S,Independent,2946,4,2950,0.28,12,Lost
Tamil Nadu,Tenkasi,PONNUTHAI.G,Independent,2424,3,2427,0.23,13,Lost
Tamil Nadu,Tenkasi,SELVAKUMAR. M,Independent,2222,8,2230,0.21,14,Lost
Tamil Nadu,Tenkasi,MOORTHY. D,Independent,1980,5,1985,0.19,15,Lost
Tamil Nadu,Tenkasi,DEEPAN ARUN.A,Independent,1964,1,1965,0.18,16,Lost
Tamil Nadu,Tenkasi,SIVAJAYAPRAKASH.S,Independent,1939,8,1947,0.18,17,Lost
Tamil Nadu,Tenkasi,MUTHUMURUGAN. M,Independent,1728,6,1734,0.16,18,Lost
Tamil Nadu,Tenkasi,SUNDARAM.N,Independent,1486,4,1490,0.14,19,Lost
Tamil Nadu,Tenkasi,THAMARAI SELVAM. K,Independent,1471,2,1473,0.14,20,Lost
Tamil Nadu,Tenkasi,DHANUSKODI.P,Independent,1241,4,1245,0.12,21,Lost
Tamil Nadu,Tenkasi,RAVI. K,Anti Corruption Dynamic Party,1165,29,1194,0.11,22,Lost
Tamil Nadu,Tenkasi,PONNUTHAI. M,Independent,1118,11,1129,0.11,23,Lost
Tamil Nadu,Tenkasi,VAIRAVAN. P,Independent,996,2,998,0.09,24,Lost
Tamil Nadu,Tenkasi,SUBBIAH. S,Independent,804,4,808,0.08,25,Lost
Tamil Nadu,Tenkasi,THANGARAJ. C,Independent,723,4,727,0.07,26,Lost
Tamil Nadu,Thanjavur,"PALANIMANICKAM,S.S.",Dravida Munnetra Kazhagam,583621,5357,588978,55.6,1,Won
Tamil Nadu,Thanjavur,"NATARAJAN,N.R .",Tamil Maanila Congress  (Moopanar),220417,432,220849,20.85,2,Lost
Tamil Nadu,Thanjavur,"MURUGESAN, P.",Independent,102418,453,102871,9.71,3,Lost
Tamil Nadu,Thanjavur,"KRISHNAKUMAR,N.",Naam Tamilar Katchi,57740,184,57924,5.47,4,Lost
Tamil Nadu,Thanjavur,"SELVARAJ,R .",Independent,28234,40,28274,2.67,5,Lost
Tamil Nadu,Thanjavur,SAMPATH RAMADOSS,Makkal Needhi Maiam,23375,102,23477,2.22,6,Lost
Tamil Nadu,Thanjavur,NOTA,None of the Above,15050,55,15105,1.43,7,Lost
Tamil Nadu,Thanjavur,"STALIN,R.",Bahujan Samaj Party,5840,16,5856,0.55,8,Lost
Tamil Nadu,Thanjavur,"VIJAYAKUMAR,T.",Independent,5449,3,5452,0.51,9,Lost
Tamil Nadu,Thanjavur,"MUTHUVEL,S .",Independent,4508,1,4509,0.43,10,Lost
Tamil Nadu,Thanjavur,"SAMANTHA,K.S.",Independent,2638,5,2643,0.25,11,Lost
Tamil Nadu,Thanjavur,"PANASAIARANGAN,K.N.",Desiya Makkal Sakthi Katchi,2038,3,2041,0.19,12,Lost
Tamil Nadu,Thanjavur,"ABDULBUHARI,K .",Independent,1242,2,1244,0.12,13,Lost
Tamil Nadu,Theni,"RAVEENDRANATH KUMAR, P",All India Anna Dravida Munnetra Kazhagam,503459,1354,504813,43.02,1,Won
Tamil Nadu,Theni,"ELANGOVAN, E.V.K.S.",Indian National Congress,425785,2335,428120,36.48,2,Lost
Tamil Nadu,Theni,THANGA TAMILSELVAN,Independent,143173,877,144050,12.28,3,Lost
Tamil Nadu,Theni,SHAGUL HAMEED,Naam Tamilar Katchi,27438,426,27864,2.37,4,Lost
Tamil Nadu,Theni,"RADHAKRISHNAN, S.",Makkal Needhi Maiam,16708,171,16879,1.44,5,Lost
Tamil Nadu,Theni,NOTA,None of the Above,10553,133,10686,0.91,6,Lost
Tamil Nadu,Theni,ANNAKILI,Independent,5226,32,5258,0.45,7,Lost
Tamil Nadu,Theni,"SILAMBARASAN, P.",Independent,4191,7,4198,0.36,8,Lost
Tamil Nadu,Theni,"ALLIKKODI, P.",Samajwadi Forward Bloc,4024,20,4044,0.34,9,Lost
Tamil Nadu,Theni,"ARUMUGAM, S.",Bahujan Samaj Party,3676,94,3770,0.32,10,Lost
Tamil Nadu,Theni,"ALEXPANDIAN, S.",Independent,3189,28,3217,0.27,11,Lost
Tamil Nadu,Theni,"CHINNASATHIYAMOORTHY, T.",SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2590,7,2597,0.22,12,Lost
Tamil Nadu,Theni,"SENTHILKUMAR, J.",Independent,2172,0,2172,0.19,13,Lost
Tamil Nadu,Theni,"SIVAMUNIYANDI, A.",Independent,1902,6,1908,0.16,14,Lost
Tamil Nadu,Theni,"KESAVARAJA, J.",Independent,1804,11,1815,0.15,15,Lost
Tamil Nadu,Theni,"PARTHIPAN, G.",Independent,1809,4,1813,0.15,16,Lost
Tamil Nadu,Theni,"KUMARAGURUBARAN, P.",Independent,1596,6,1602,0.14,17,Lost
Tamil Nadu,Theni,"RAVICHANDRAN, K.",Independent,1037,6,1043,0.09,18,Lost
Tamil Nadu,Theni,"VAIYATHURAI, A.",Independent,1022,0,1022,0.09,19,Lost
Tamil Nadu,Theni,"VELMURUGAN, S.P.",Independent,926,0,926,0.08,20,Lost
Tamil Nadu,Theni,"PRAKASH, P.",Independent,832,7,839,0.07,21,Lost
Tamil Nadu,Theni,ESWARAN,Independent,797,6,803,0.07,22,Lost
Tamil Nadu,Theni,"RAMARAJ, G.",Ulzaipali Makkal Katchy,754,25,779,0.07,23,Lost
Tamil Nadu,Theni,GUNASINGH,Independent,719,5,724,0.06,24,Lost
Tamil Nadu,Theni,"RAJARISHIGURUDEV, S.",Independent,613,1,614,0.05,25,Lost
Tamil Nadu,Theni,"JEYAMANI, K.",Independent,449,3,452,0.04,26,Lost
Tamil Nadu,Theni,"MANIMURUGAN, C.",Independent,352,1,353,0.03,27,Lost
Tamil Nadu,Theni,"RAMACHANDRAN, K.",Independent,289,2,291,0.02,28,Lost
Tamil Nadu,Theni,"RAJKUMAR, P.",Independent,288,2,290,0.02,29,Lost
Tamil Nadu,Theni,"RAJASEKARAN, V.",Independent,273,1,274,0.02,30,Lost
Tamil Nadu,Theni,"RAMAMURTHI, S.",Independent,273,0,273,0.02,31,Lost
Tamil Nadu,Thiruvallur,Dr.K.Jayakumar,Indian National Congress,764093,3199,767292,54.49,1,Won
Tamil Nadu,Thiruvallur,Dr.P.Venugopal,All India Anna Dravida Munnetra Kazhagam,409274,1063,410337,29.14,2,Lost
Tamil Nadu,Thiruvallur,Logarangan.M,Makkal Needhi Maiam,73555,176,73731,5.24,3,Lost
Tamil Nadu,Thiruvallur,M.VETRISELVI,Naam Tamilar Katchi,65254,162,65416,4.65,4,Lost
Tamil Nadu,Thiruvallur,Pon.Raja,Independent,33869,75,33944,2.41,5,Lost
Tamil Nadu,Thiruvallur,NOTA,None of the Above,18175,100,18275,1.3,6,Lost
Tamil Nadu,Thiruvallur,R.Anbuchezhian,Bahujan Samaj Party,15153,34,15187,1.08,7,Lost
Tamil Nadu,Thiruvallur,C.Kalanithi,Anti Corruption Dynamic Party,4153,9,4162,0.3,8,Lost
Tamil Nadu,Thiruvallur,Murugesan,Independent,3185,0,3185,0.23,9,Lost
Tamil Nadu,Thiruvallur,A.Manikandan,Independent,3123,3,3126,0.22,10,Lost
Tamil Nadu,Thiruvallur,Vijaya .R.,Independent,2363,5,2368,0.17,11,Lost
Tamil Nadu,Thiruvallur,C.Bharath,Independent,1976,1,1977,0.14,12,Lost
Tamil Nadu,Thiruvallur,N.Vikraman,Independent,1942,0,1942,0.14,13,Lost
Tamil Nadu,Thiruvallur,D.Ravi Pariyanar,Republican Party of India (A),1754,6,1760,0.12,14,Lost
Tamil Nadu,Thiruvallur,V.Gunasekaran,Independent,907,1,908,0.06,15,Lost
Tamil Nadu,Thiruvallur,G.Arulraj,Independent,871,1,872,0.06,16,Lost
Tamil Nadu,Thiruvallur,D.Anandaraj,Independent,788,1,789,0.06,17,Lost
Tamil Nadu,Thiruvallur,K.Chandrasekar,Independent,762,0,762,0.05,18,Lost
Tamil Nadu,Thiruvallur,G.George,Independent,726,2,728,0.05,19,Lost
Tamil Nadu,Thiruvallur,S.Sargunam,Independent,722,1,723,0.05,20,Lost
Tamil Nadu,Thiruvallur,K.Kamalanathan,Independent,704,1,705,0.05,21,Lost
Tamil Nadu,Thoothukkudi,KANIMOZHI KARUNANIDHI,Dravida Munnetra Kazhagam,560345,2798,563143,56.81,1,Won
Tamil Nadu,Thoothukkudi,DR. TAMILISAI SOUNDARARAJAN,Bharatiya Janata Party,214497,1437,215934,21.78,2,Lost
Tamil Nadu,Thoothukkudi,"Dr. BHUVANESWARAN, M.",Independent,76569,297,76866,7.75,3,Lost
Tamil Nadu,Thoothukkudi,"CHRISTANTINE RAJASEKAR, S.",Naam Tamilar Katchi,48814,408,49222,4.97,4,Lost
Tamil Nadu,Thoothukkudi,"PON KUMARAN, T.P.S.",Makkal Needhi Maiam,25596,106,25702,2.59,5,Lost
Tamil Nadu,Thoothukkudi,NOTA,None of the Above,9113,121,9234,0.93,6,Lost
Tamil Nadu,Thoothukkudi,"SUBHASHINI MALLATHI, R.C.",Independent,7953,156,8109,0.82,7,Lost
Tamil Nadu,Thoothukkudi,"SIVANESWARAN, J.",Independent,5201,51,5252,0.53,8,Lost
Tamil Nadu,Thoothukkudi,"SANKARALINGAM, M.",Independent,3029,0,3029,0.31,9,Lost
Tamil Nadu,Thoothukkudi,"SIVA, V.",Bahujan Samaj Party,2909,18,2927,0.3,10,Lost
Tamil Nadu,Thoothukkudi,"MAHARAJAN, M.",Pragatishil Samajwadi Party (Lohia),2911,11,2922,0.29,11,Lost
Tamil Nadu,Thoothukkudi,GABRIEL JAMES FERNANDO,People's Party of India(secular),2546,3,2549,0.26,12,Lost
Tamil Nadu,Thoothukkudi,"RAJAKUMAR NAIDU, E.V.S.",Tamil Telugu National Party,2509,7,2516,0.25,13,Lost
Tamil Nadu,Thoothukkudi,"GURU, K.",Independent,2273,3,2276,0.23,14,Lost
Tamil Nadu,Thoothukkudi,"SARAVANAN, G.",Independent,2135,0,2135,0.22,15,Lost
Tamil Nadu,Thoothukkudi,AMALAN RAJIV BONIFAS,Independent,2003,2,2005,0.2,16,Lost
Tamil Nadu,Thoothukkudi,"RAJALINGAM, M.",Independent,1865,1,1866,0.19,17,Lost
Tamil Nadu,Thoothukkudi,"BALA MURUGAN, P.",Independent,1697,2,1699,0.17,18,Lost
Tamil Nadu,Thoothukkudi,"RAMAKRISHNAN, P.",Independent,1668,3,1671,0.17,19,Lost
Tamil Nadu,Thoothukkudi,"GANESAN, M.",Independent,1446,7,1453,0.15,20,Lost
Tamil Nadu,Thoothukkudi,"SELVIN, B.",Independent,927,2,929,0.09,21,Lost
Tamil Nadu,Thoothukkudi,"ANTO HILLERY, M.",Independent,921,3,924,0.09,22,Lost
Tamil Nadu,Thoothukkudi,"JAYA GANESH, D.",Naam Indiar Party,903,5,908,0.09,23,Lost
Tamil Nadu,Thoothukkudi,"Er.PRADEEP GANESAN, M.P.",Independent,887,0,887,0.09,24,Lost
Tamil Nadu,Thoothukkudi,RAJKUMAR POLIAH,Universal Brotherhood Movement,688,1,689,0.07,25,Lost
Tamil Nadu,Thoothukkudi,"RAMESH, A.",Independent,668,1,669,0.07,26,Lost
Tamil Nadu,Thoothukkudi,"SUNMAN, V.",Independent,613,2,615,0.06,27,Lost
Tamil Nadu,Thoothukkudi,"PONRAJ, S.",Independent,559,1,560,0.06,28,Lost
Tamil Nadu,Thoothukkudi,"GERMANUS, S.",Christian Democratic Front,491,3,494,0.05,29,Lost
Tamil Nadu,Thoothukkudi,"RAVI SANKAR, J.",Independent,487,0,487,0.05,30,Lost
Tamil Nadu,Thoothukkudi,"JEYARAJ, A.",Independent,477,0,477,0.05,31,Lost
Tamil Nadu,Thoothukkudi,"SENAI NATARAJAN, R.",Independent,473,1,474,0.05,32,Lost
Tamil Nadu,Thoothukkudi,"RAMA KRISHNAN, M.",Independent,473,0,473,0.05,33,Lost
Tamil Nadu,Thoothukkudi,"LOURDES, S.",Independent,459,1,460,0.05,34,Lost
Tamil Nadu,Thoothukkudi,"PONNUSAMY, M.",Independent,435,1,436,0.04,35,Lost
Tamil Nadu,Thoothukkudi,"JASPER GNANA MARTIN, G.",Independent,435,1,436,0.04,36,Lost
Tamil Nadu,Thoothukkudi,"MARAKATHA RAGHAVA RAJ, T.",Independent,428,0,428,0.04,37,Lost
Tamil Nadu,Thoothukkudi,"JAMES, G.",Independent,406,1,407,0.04,38,Lost
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,Indian National Congress,615667,5618,621285,59.28,1,Won
Tamil Nadu,Tiruchirappalli,DR.Elangovan. V,Desiya Murpokku Dravida Kazhagam,161379,620,161999,15.46,2,Lost
Tamil Nadu,Tiruchirappalli,Sarubala. R. Thondaiman,Independent,100399,419,100818,9.62,3,Lost
Tamil Nadu,Tiruchirappalli,Vinoth. V,Naam Tamilar Katchi,64979,307,65286,6.23,4,Lost
Tamil Nadu,Tiruchirappalli,Anandharaja. V,Makkal Needhi Maiam,41970,164,42134,4.02,5,Lost
Tamil Nadu,Tiruchirappalli,NOTA,None of the Above,14296,141,14437,1.38,6,Lost
Tamil Nadu,Tiruchirappalli,Arunachalam. A,Independent,4884,8,4892,0.47,7,Lost
Tamil Nadu,Tiruchirappalli,Balamurugan. S,Bahujan Samaj Party,3949,12,3961,0.38,8,Lost
Tamil Nadu,Tiruchirappalli,Thirunavukarasu. S,Independent,3667,2,3669,0.35,9,Lost
Tamil Nadu,Tiruchirappalli,Sundrarajan.P,Independent,3450,1,3451,0.33,10,Lost
Tamil Nadu,Tiruchirappalli,Shadhik Batcha. A,Independent,3374,2,3376,0.32,11,Lost
Tamil Nadu,Tiruchirappalli,Asaithambi. P,Communist Party of India  (Marxist-Leninist)  (Liberation),2667,18,2685,0.26,12,Lost
Tamil Nadu,Tiruchirappalli,Gopalakrishnan. V,Independent,2529,3,2532,0.24,13,Lost
Tamil Nadu,Tiruchirappalli,Nachi. S,Desiya Uzhavar Uzhaipalar Kazhagam,2364,4,2368,0.23,14,Lost
Tamil Nadu,Tiruchirappalli,Chellaperumal.,Independent,2241,0,2241,0.21,15,Lost
Tamil Nadu,Tiruchirappalli,Karthik. K.M,Independent,2134,2,2136,0.2,16,Lost
Tamil Nadu,Tiruchirappalli,Pushparaj. K,Independent,1601,3,1604,0.15,17,Lost
Tamil Nadu,Tiruchirappalli,Vijayakumar. P,Independent,1350,4,1354,0.13,18,Lost
Tamil Nadu,Tiruchirappalli,Ganesan. P,Tamil Nadu Ilangyar Katchi,1318,6,1324,0.13,19,Lost
Tamil Nadu,Tiruchirappalli,Easudoss. S,Indian Christian Front,1299,4,1303,0.12,20,Lost
Tamil Nadu,Tiruchirappalli,Ganesh. R,Independent,1220,3,1223,0.12,21,Lost
Tamil Nadu,Tiruchirappalli,Karuppaiah.C,Independent,1212,6,1218,0.12,22,Lost
Tamil Nadu,Tiruchirappalli,Jayaram Metha. S,Independent,1158,1,1159,0.11,23,Lost
Tamil Nadu,Tiruchirappalli,Durai Benjamin,Independent,873,3,876,0.08,24,Lost
Tamil Nadu,Tiruchirappalli,Kamaraj. K,Independent,731,0,731,0.07,25,Lost
Tamil Nadu,Tirunelveli,GNANATHIRAVIAM S,Dravida Munnetra Kazhagam,517219,5404,522623,50.26,1,Won
Tamil Nadu,Tirunelveli,PAUL MANOJ PANDIAN,All India Anna Dravida Munnetra Kazhagam,335963,1203,337166,32.43,2,Lost
Tamil Nadu,Tirunelveli,MICHAEL RAYAPPAN S,Independent,61760,449,62209,5.98,3,Lost
Tamil Nadu,Tirunelveli,SATHYA B,Naam Tamilar Katchi,49491,407,49898,4.8,4,Lost
Tamil Nadu,Tirunelveli,VENNIMALAI M,Makkal Needhi Maiam,22939,161,23100,2.22,5,Lost
Tamil Nadu,Tirunelveli,NOTA,None of the Above,10855,103,10958,1.05,6,Lost
Tamil Nadu,Tirunelveli,MAHARAJAN V,Independent,5115,22,5137,0.49,7,Lost
Tamil Nadu,Tirunelveli,MAHARAJAN A,Independent,3938,2,3940,0.38,8,Lost
Tamil Nadu,Tirunelveli,ESSAKKIAMMAL E,Bahujan Samaj Party,3432,30,3462,0.33,9,Lost
Tamil Nadu,Tirunelveli,MURUGESAN S,Independent,3428,2,3430,0.33,10,Lost
Tamil Nadu,Tirunelveli,MANOHARAN P,Independent,2093,2,2095,0.2,11,Lost
Tamil Nadu,Tirunelveli,MANIKANDAN G,Independent,1957,1,1958,0.19,12,Lost
Tamil Nadu,Tirunelveli,RAMAKRISHNAN N,Naam Indiar Party,1687,1,1688,0.16,13,Lost
Tamil Nadu,Tirunelveli,PAUL SOLOMON PANDIAN,Independent,1406,1,1407,0.14,14,Lost
Tamil Nadu,Tirunelveli,SIVASANKAR S,Jammu & Kashmir National Panthers Party,1248,3,1251,0.12,15,Lost
Tamil Nadu,Tirunelveli,SELVAGANESAN R,United States of India Party,1237,7,1244,0.12,16,Lost
Tamil Nadu,Tirunelveli,MANIKANDAN P,Independent,1079,5,1084,0.1,17,Lost
Tamil Nadu,Tirunelveli,RATHINASIGAMANI M,Independent,934,0,934,0.09,18,Lost
Tamil Nadu,Tirunelveli,INDURANI S,Independent,885,11,896,0.09,19,Lost
Tamil Nadu,Tirunelveli,BAGAVATHIKESAN T,Independent,879,0,879,0.08,20,Lost
Tamil Nadu,Tirunelveli,SELVA PRAKASH R,Independent,778,1,779,0.07,21,Lost
Tamil Nadu,Tirunelveli,RAJKUMAR A,Independent,771,0,771,0.07,22,Lost
Tamil Nadu,Tirunelveli,MOHANRAJ A,Independent,630,0,630,0.06,23,Lost
Tamil Nadu,Tirunelveli,RAJIV VICTOR,Independent,627,1,628,0.06,24,Lost
Tamil Nadu,Tirunelveli,RAMAMOORTHI B,Independent,585,1,586,0.06,25,Lost
Tamil Nadu,Tirunelveli,RAMASWAMY S,Independent,528,1,529,0.05,26,Lost
Tamil Nadu,Tirunelveli,KAMALA KANNAN,Independent,477,2,479,0.05,27,Lost
Tamil Nadu,Tiruppur,"SUBBARAYAN, K.",Communist Party of India,505793,2932,508725,45.44,1,Won
Tamil Nadu,Tiruppur,"ANANDAN, M.S.M.",All India Anna Dravida Munnetra Kazhagam,414782,575,415357,37.1,2,Lost
Tamil Nadu,Tiruppur,"CHANDIRAKUMAR, V.S.",Makkal Needhi Maiam,64538,119,64657,5.78,3,Lost
Tamil Nadu,Tiruppur,"SELVAM, S.R.",Independent,43766,50,43816,3.91,4,Lost
Tamil Nadu,Tiruppur,"JAGANATHAN, P.",Naam Tamilar Katchi,42079,110,42189,3.77,5,Lost
Tamil Nadu,Tiruppur,NOTA,None of the Above,21782,79,21861,1.95,6,Lost
Tamil Nadu,Tiruppur,"AYYANAR, C.",Bahujan Samaj Party,7312,9,7321,0.65,7,Lost
Tamil Nadu,Tiruppur,"RAJKUMAR, S.",Independent,4479,2,4481,0.4,8,Lost
Tamil Nadu,Tiruppur,"KATHIRESAN, L.",Independent,3473,3,3476,0.31,9,Lost
Tamil Nadu,Tiruppur,"JAGANATHAN, P.",Independent,2675,8,2683,0.24,10,Lost
Tamil Nadu,Tiruppur,"SENTHILVEL, A.",Independent,1898,1,1899,0.17,11,Lost
Tamil Nadu,Tiruppur,"KUMAR, D.",Independent,1597,2,1599,0.14,12,Lost
Tamil Nadu,Tiruppur,"KANAGARAJ, P.",Independent,1519,1,1520,0.14,13,Lost
Tamil Nadu,Tiruvannamalai,ANNADURAI C N,Dravida Munnetra Kazhagam,661719,4553,666272,57.85,1,Won
Tamil Nadu,Tiruvannamalai,AGRI KRISHNAMURTHY S S,All India Anna Dravida Munnetra Kazhagam,360256,1829,362085,31.44,2,Lost
Tamil Nadu,Tiruvannamalai,GNANASEKAR A,Independent,38503,136,38639,3.35,3,Lost
Tamil Nadu,Tiruvannamalai,RAMESHBABU R,Naam Tamilar Katchi,27258,245,27503,2.39,4,Lost
Tamil Nadu,Tiruvannamalai,ARUL R,Makkal Needhi Maiam,14512,142,14654,1.27,5,Lost
Tamil Nadu,Tiruvannamalai,NOTA,None of the Above,12223,94,12317,1.07,6,Lost
Tamil Nadu,Tiruvannamalai,KRISHNAMOORTHY A,Independent,4175,0,4175,0.36,7,Lost
Tamil Nadu,Tiruvannamalai,BABU B,Bahujan Samaj Party,4046,78,4124,0.36,8,Lost
Tamil Nadu,Tiruvannamalai,KRISHNAMURTHI R,Independent,4001,0,4001,0.35,9,Lost
Tamil Nadu,Tiruvannamalai,KALASTHRI S,All India Uzhavargal Uzhaippalargal Katchi,1967,32,1999,0.17,10,Lost
Tamil Nadu,Tiruvannamalai,KARUNA S,Independent,1851,4,1855,0.16,11,Lost
Tamil Nadu,Tiruvannamalai,SIVAGURURAJ T,Independent,1758,0,1758,0.15,12,Lost
Tamil Nadu,Tiruvannamalai,VELU R,Independent,1631,7,1638,0.14,13,Lost
Tamil Nadu,Tiruvannamalai,KALAIMANI S,Independent,1632,0,1632,0.14,14,Lost
Tamil Nadu,Tiruvannamalai,ANNADURAI S,Independent,1206,12,1218,0.11,15,Lost
Tamil Nadu,Tiruvannamalai,ANNADURAI T S,Independent,923,14,937,0.08,16,Lost
Tamil Nadu,Tiruvannamalai,AYYAPPAN M,Independent,846,5,851,0.07,17,Lost
Tamil Nadu,Tiruvannamalai,ANNADURAI B,Independent,842,6,848,0.07,18,Lost
Tamil Nadu,Tiruvannamalai,ANBALAGAN M,Independent,814,10,824,0.07,19,Lost
Tamil Nadu,Tiruvannamalai,UDHAYAKUMAR P S,Independent,756,3,759,0.07,20,Lost
Tamil Nadu,Tiruvannamalai,INDIRAMOHAN P,Independent,727,1,728,0.06,21,Lost
Tamil Nadu,Tiruvannamalai,VIJAYAN A,Independent,622,1,623,0.05,22,Lost
Tamil Nadu,Tiruvannamalai,PADAVETTAN M,Independent,604,2,606,0.05,23,Lost
Tamil Nadu,Tiruvannamalai,VIGNESHWARAN A,Independent,606,0,606,0.05,24,Lost
Tamil Nadu,Tiruvannamalai,RAJENDIRAN T,Independent,566,5,571,0.05,25,Lost
Tamil Nadu,Tiruvannamalai,RAGHUNATHAN K,Independent,505,1,506,0.04,26,Lost
Tamil Nadu,Viluppuram,RAVIKUMAR D,Dravida Munnetra Kazhagam,556675,2910,559585,49.28,1,Won
Tamil Nadu,Viluppuram,VADIVEL RAVANAN S,Pattali Makkal Katchi,430091,1426,431517,38,2,Lost
Tamil Nadu,Viluppuram,GANAPATHY N,Independent,57939,80,58019,5.11,3,Lost
Tamil Nadu,Viluppuram,PRAKALATHA D,Naam Tamilar Katchi,24480,129,24609,2.17,4,Lost
Tamil Nadu,Viluppuram,ANBIN POYYAMOZHI S,Makkal Needhi Maiam,17819,72,17891,1.58,5,Lost
Tamil Nadu,Viluppuram,ARASAN K,Independent,12778,3,12781,1.13,6,Lost
Tamil Nadu,Viluppuram,NOTA,None of the Above,11882,61,11943,1.05,7,Lost
Tamil Nadu,Viluppuram,ABIRAMI P,Tamil Nadu Ilangyar Katchi,4719,20,4739,0.42,8,Lost
Tamil Nadu,Viluppuram,RAJASEKARAN M,Independent,4316,6,4322,0.38,9,Lost
Tamil Nadu,Viluppuram,KALIYAMOORTHY G,Bahujan Samaj Party,3917,26,3943,0.35,10,Lost
Tamil Nadu,Viluppuram,RAJA S,Agila India Makkal Kazhagam,2529,3,2532,0.22,11,Lost
Tamil Nadu,Viluppuram,DESINGU A,Independent,1348,2,1350,0.12,12,Lost
Tamil Nadu,Viluppuram,ANBALAGAN T,Independent,1312,2,1314,0.12,13,Lost
Tamil Nadu,Viluppuram,KATHIRVEL M,Independent,994,1,995,0.09,14,Lost
Tamil Nadu,Virudhunagar,"MANICKAM TAGORE, B.",Indian National Congress,464667,6216,470883,43.81,1,Won
Tamil Nadu,Virudhunagar,"ALAGARSAMY, R.",Desiya Murpokku Dravida Kazhagam,315055,1274,316329,29.43,2,Lost
Tamil Nadu,Virudhunagar,"PARAMASIVA IYYAPPAN, S.",Independent,107033,582,107615,10.01,3,Lost
Tamil Nadu,Virudhunagar,"MUNIYASAMY, V.",Makkal Needhi Maiam,56815,314,57129,5.32,4,Lost
Tamil Nadu,Virudhunagar,"ARULMOZHITHEVAN, K.",Naam Tamilar Katchi,52591,449,53040,4.94,5,Lost
Tamil Nadu,Virudhunagar,NOTA,None of the Above,17087,205,17292,1.61,6,Lost
Tamil Nadu,Virudhunagar,"SABARI PONRAJ, B.",Independent,5662,4,5666,0.53,7,Lost
Tamil Nadu,Virudhunagar,"GOVINDAN, A.",Independent,4194,5,4199,0.39,8,Lost
